record_id,source_kind,source_container,source_path,original_rel,original_name,original_base,extension,size,offset,description,mapping_sources,taxonomy_faction,taxonomy_function,taxonomy_context,taxonomy_sequence,taxonomy_source,voice_candidate,conversion,raw_output,converted_output,final_output,transcript,transcript_confidence,transcript_accepted,status,notes
0e8f4f015c477a92,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolclc.wav,icolclc.wav,icolclc,.wav,39338,4976860,Colonel Burton Voice Climb - 03,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Climb,03,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolclc.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Climb - 03 - icolclc.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Climb - 03 - I'll climb that - icolclc.mp3,I'll climb that,0.9659,True,transcribed,
83588ec143ee39f4,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolcld.wav,icolcld.wav,icolcld,.wav,61434,5016200,Colonel Burton Voice Climb - 04,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Climb,04,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolcld.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Climb - 04 - icolcld.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Climb - 04 - Nothing in my way - icolcld.mp3,Nothing in my way,0.9716,True,transcribed,
97675e224d1bf264,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icoldia.wav,icoldia.wav,icoldia,.wav,45066,5077636,Colonel Burton Voice Die - 01,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Die,01,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icoldia.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 01 - icoldia.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 01 - Oh-ho-ho - icoldia.mp3,Oh-ho-ho,0.6607,True,transcribed,
5992779f368301da,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icoldib.wav,icoldib.wav,icoldib,.wav,34632,5122704,Colonel Burton Voice Die - 02,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Die,02,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icoldib.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 02 - icoldib.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 02 - icoldib.mp3,URGH,0.3691,False,planned,
807d7170e1c6420a,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icoldic.wav,icoldic.wav,icoldic,.wav,54614,5157336,Colonel Burton Voice Die - 03,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Die,03,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icoldic.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 03 - icoldic.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 03 - icoldic.mp3,HUUUUUUUUUUUUUUUUUUUUU,0.5283,False,planned,
c3a761cba5b24150,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icoldid.wav,icoldid.wav,icoldid,.wav,46510,5211952,Colonel Burton Voice Die - 04,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Die,04,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icoldid.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 04 - icoldid.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 04 - icoldid.mp3,UGH,0.3451,False,planned,
c3fbcbd45843eb5e,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icoldie.wav,icoldie.wav,icoldie,.wav,47416,5258464,Colonel Burton Voice Die - 05,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Die,05,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icoldie.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 05 - icoldie.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Die - 05 - Huuuuh - icoldie.mp3,Huuuuh,0.8296,True,transcribed,
41293bb4602563a4,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolfea.wav,icolfea.wav,icolfea,.wav,38916,5305880,Colonel Burton Voice Fear - 01,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Fear,01,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolfea.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 01 - icolfea.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 01 - Get me out of here - icolfea.mp3,Get me out of here,0.964,True,transcribed,
105eeca871b74168,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolfeb.wav,icolfeb.wav,icolfeb,.wav,51288,5344796,Colonel Burton Voice Fear - 02,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Fear,02,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolfeb.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 02 - icolfeb.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 02 - There's too many of them - icolfeb.mp3,There's too many of them,0.9241,True,transcribed,
ed86f6a5c5d59e5a,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolfec.wav,icolfec.wav,icolfec,.wav,68024,5396084,Colonel Burton Voice Fear - 03,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Fear,03,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolfec.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 03 - icolfec.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 03 - Someone's gonna pay for this - icolfec.mp3,Someone's gonna pay for this,0.8898,True,transcribed,
fe4b9b5dc0b6f3e3,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolfed.wav,icolfed.wav,icolfed,.wav,38280,5464108,Colonel Burton Voice Fear - 04,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Fear,04,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolfed.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 04 - icolfed.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 04 - Where's my backup - icolfed.mp3,Where's my backup,0.9458,True,transcribed,
179a41e7a7ce3530,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolfee.wav,icolfee.wav,icolfee,.wav,40266,5502388,Colonel Burton Voice Fear - 05,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Fear,05,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolfee.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 05 - icolfee.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Fear - 05 - Get him off me - icolfee.mp3,Get him off me,0.8302,True,transcribed,
1eec2ae345eac386,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolgaa.wav,icolgaa.wav,icolgaa,.wav,69252,5542656,Colonel Burton Voice Garrison - 01,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Garrison,01,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolgaa.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Garrison - 01 - icolgaa.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Garrison - 01 - Now this building should work for now - icolgaa.mp3,Now this building should work for now,0.8848,True,transcribed,
60e26196f178e2cd,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolgab.wav,icolgab.wav,icolgab,.wav,35588,5611908,Colonel Burton Voice Garrison - 02,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Garrison,02,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolgab.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Garrison - 02 - icolgab.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Garrison - 02 - Let's go in there - icolgab.mp3,Let's go in there,0.9841,True,transcribed,
d55902adc609f12e,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolgac.wav,icolgac.wav,icolgac,.wav,61188,5647496,Colonel Burton Voice Garrison - 03,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Garrison,03,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolgac.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Garrison - 03 - icolgac.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Garrison - 03 - Making a house call - icolgac.mp3,Making a house call,0.8952,True,transcribed,
875d7e7edddb3b5c,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolmka.wav,icolmka.wav,icolmka,.wav,53018,5708684,Colonel Burton Voice Mode Knife,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Mode Knife,,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolmka.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Mode Knife - icolmka.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Mode Knife - They won't see it - icolmka.mp3,They won't see it,0.9651,True,transcribed,
257a2d95eb5a6b24,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolmkb.wav,icolmkb.wav,icolmkb,.wav,36764,5761704,,,Shared,Sound Effect,icolmkb,,No single faction supported,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolmkb.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\Shared - Sound Effect - icolmkb - icolmkb.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\Shared - Sound Effect - icolmkb - Unsheathing - icolmkb.mp3,Unsheathing,0.8731,True,transcribed,
94d32c3f0cda1fbb,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolmoa.wav,icolmoa.wav,icolmoa,.wav,37938,5798468,Colonel Burton Voice Move - 01,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Move,01,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolmoa.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 01 - icolmoa.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 01 - I'll be there - icolmoa.mp3,I'll be there,0.9799,True,transcribed,
9163ce09d83758fc,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolmob.wav,icolmob.wav,icolmob,.wav,31480,5836408,Colonel Burton Voice Move - 02,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Move,02,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolmob.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 02 - icolmob.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 02 - Where are we going - icolmob.mp3,Where are we going,0.9719,True,transcribed,
e3f6fbd2e2950141,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolmoc.wav,icolmoc.wav,icolmoc,.wav,36932,5867888,Colonel Burton Voice Move - 03,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Move,03,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolmoc.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 03 - icolmoc.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 03 - Mm-hmm - icolmoc.mp3,Mm-hmm,0.7382,True,transcribed,
930f0304ec49e645,big,ZH_Generals\AudioEnglish.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\AudioEnglish.big,Data\Audio\Sounds\English\icolmod.wav,icolmod.wav,icolmod,.wav,63744,5904820,Colonel Burton Voice Move - 04,INIZH.big::Data\INI\Voice.ini | ZH_Generals\INI.big::Data\INI\Voice.ini,USA,Unit Voice,Colonel Burton - Move,04,INI description or original identifier,True,.wav->.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\_primitive media\Data\Audio\Sounds\English\icolmod.wav,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 04 - icolmod.mp3,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\AudioEnglish.big\Data\Audio\Sounds\English\USA - Unit Voice - Colonel Burton - Move - 04 - I'll take anything you give me - icolmod.mp3,I'll take anything you give me,0.9757,True,transcribed,
